symbol,date,direction,combined_score,rsi,macd,position_size,start_price,end_price,pct_return,dollar_return
AAPL,2023-01-31,SHORT,0.6282571989799783,80.29490616621985,4.68566584259068,1560.0,144.29,154.5,-6.608414239482208,-103.09126213592243
AAPL,2023-02-01,SHORT,0.6335118267884577,78.75722543352602,4.750755919285837,1560.0,145.43,151.73,-4.152112304751854,-64.77295195412891
AAPL,2023-02-02,SHORT,0.6911247914038406,83.39087073264292,5.1775842594967685,1560.0,150.82,154.65,-2.4765599741351507,-38.63433559650835
AAPL,2023-02-03,SHORT,0.7,84.7535211267606,5.746551372089414,1560.0,154.5,151.92,1.6982622432859529,26.492890995260865
AAPL,2023-02-06,SHORT,0.6583187291404865,76.32544181393799,5.905866900507107,1560.0,151.73,150.87,0.5700271757141717,8.892423941141079
AAPL,2023-02-07,SHORT,0.6770241485699959,80.20509633312615,6.196317905387019,1560.0,154.65,151.01,2.4104363949407404,37.60280776107555
AAPL,2023-02-08,SHORT,0.6275397777890757,73.88809182209465,6.135488146755733,1560.0,151.92,153.85,-1.2544686382840453,-19.569710757231107
AAPL,2023-02-09,SHORT,0.5990015696434513,69.51951951951952,5.934148727352266,1300.0,150.87,153.2,-1.520887728459519,-19.771540469973747
AAPL,2023-02-10,SHORT,0.5685919109973765,66.39072847682115,5.719946632636123,1300.0,151.01,155.33,-2.7811755617073497,-36.155282302195545
AAPL,2023-02-13,SHORT,0.6105164948188331,67.90006325110689,5.713492608198834,1560.0,153.85,153.71,0.09108060633660209,1.4208574588509926
AAPL,2023-02-14,SHORT,0.5910422110176985,67.94303797468349,5.5914731576203565,1300.0,153.2,152.55,0.42608980662075524,5.539167486069818
AAPL,2023-02-15,SHORT,0.6149062303108023,67.97344293392347,5.602067911068872,1560.0,155.33,148.48,4.613415948275867,71.96928879310353
AAPL,2023-02-16,SHORT,0.8406597520860797,62.43606138107415,5.417296644841144,1300.0,153.71,148.91,3.223423544422821,41.90450607749667
AAPL,2023-02-17,SHORT,0.8407966391770563,66.18095560826838,5.118261645433762,1300.0,152.55,149.4,2.108433734939763,27.40963855421692
AAPL,2023-02-21,SHORT,0.6768240344057089,56.488076803964056,4.500974832274892,1560.0,148.48,146.71,1.2064617272169453,18.820802944584347
AAPL,2023-02-22,SHORT,0.6705644855886401,55.50981633945532,4.000354396526205,1560.0,148.91,147.92,0.6692806922661054,10.440778799351245
AAPL,2023-02-23,SHORT,0.6099264063035486,47.33883058470768,3.6016306432014744,1560.0,149.4,147.41,1.3499762566990148,21.05962960450463
AAPL,2023-03-03,SHORT,0.66038685578237,50.039032006245144,1.5596260153452022,1560.0,151.03,152.87,-1.2036370772551819,-18.776738405180836
AAPL,2023-03-06,SHORT,0.7534154790356916,49.96090695856141,1.856289464589338,1560.0,153.83,150.59,2.1515372866724336,33.563981672089966
