symbol,date,direction,combined_score,rsi,macd,position_size,start_price,end_price,pct_return,dollar_return
CB,2023-03-14,LONG,0.6000000000000001,21.686316541622034,-5.362852824598292,1200.0,194.01,186.8,-3.7163032833358978,-44.59563940003078
CB,2023-03-15,LONG,0.6000000000000001,18.2063587282544,-6.142305104070431,1200.0,187.4,189.59,1.1686232657417195,14.023479188900634
AMT,2023-01-31,SHORT,0.2679866632241579,51.68776371308017,0.8385271159679348,1000.0,223.39,222.06,0.5989372241736346,5.989372241736346
AMT,2023-02-01,SHORT,0.2694033795441951,48.78230616302185,1.274848161269233,1000.0,227.14,220.57,2.978646234755411,29.78646234755411
AMT,2023-02-02,LONG,0.7253224222725478,43.379120879120855,1.6221099698526302,1000.0,227.39,219.47,-3.483002770570376,-34.830027705703756
AMT,2023-02-03,LONG,0.8412353136120285,36.93168003890105,1.4505104185165294,1000.0,222.06,218.47,-1.616680176528873,-16.16680176528873
AMT,2023-02-21,LONG,0.6000000000000001,22.261693309650653,-2.614443083250734,1200.0,204.65,195.73,-4.358661128756425,-52.3039335450771
AMT,2023-02-22,LONG,0.6000000000000001,10.649717514124262,-3.6383747130680604,1200.0,199.28,195.08,-2.1075873143315826,-25.29104777197899
AMT,2023-02-24,LONG,0.6000000000000001,16.008262328943943,-5.063172489847489,1200.0,195.73,194.89,-0.42916262197926214,-5.149951463751146
AMT,2023-03-14,LONG,0.6985502143610349,50.550550550550554,-5.316329908168598,1200.0,199.83,201.35,0.7606465495671122,9.127758594805346
AMT,2023-03-15,LONG,0.677982147444819,50.36173633440513,-4.544370878565246,1200.0,202.32,201.95,-0.18287860814550916,-2.19454329774611
AMT,2023-03-17,LONG,0.6094743451415721,56.35773676738996,-3.2382746336238313,1200.0,201.35,192.12,-4.584057611124903,-55.00869133349884
AMT,2023-03-20,LONG,0.6143005662744941,54.19327373350361,-2.815266151156976,1200.0,201.95,191.62,-5.115127506808603,-61.38153008170324
AMT,2023-03-21,LONG,0.6623994011540311,53.46493070138598,-2.751709463740923,1200.0,198.19,199.62,0.7215298450981456,8.658358141177747
AMT,2023-03-22,LONG,0.819683154388901,44.701273261508334,-3.1547723500817426,1000.0,192.12,193.15,0.5361232562981488,5.361232562981488
AMT,2023-03-23,LONG,0.882123965361092,38.32116788321169,-3.474496578980336,1000.0,191.62,192.87,0.6523327418849867,6.523327418849867
AMT,2023-03-24,LONG,0.661796803286473,51.03652517275421,-3.0472207289267317,1200.0,199.62,198.49,-0.566075543532707,-6.792906522392483
AMT,2023-03-27,LONG,0.7394418280074866,50.76590730557737,-3.19385964151806,1000.0,193.15,201.18,4.157390629044788,41.57390629044788
ADP,2023-02-13,LONG,0.8537262884449669,35.85313174946006,-3.099640461315431,1000.0,227.36,227.48,0.0527797325826862,0.527797325826862
ADP,2023-02-14,LONG,0.7830390292477178,44.864864864864884,-3.0467488116216828,1000.0,224.59,228.695,1.82777505677012,18.2777505677012
ADP,2023-02-15,LONG,0.6647434039401401,53.5609181871689,-2.7105317207035853,1200.0,227.85,224.68,-1.391266183892903,-16.695194206714838
ADP,2023-02-21,LONG,0.7416128891173289,48.11289245156982,-2.14937545414287,1000.0,224.68,221.58,-1.379740074773006,-13.797400747730059
ADP,2023-02-22,LONG,0.820609040611462,43.82515437114076,-2.2925994885368084,1000.0,222.93,221.6,-0.5965998295429098,-5.965998295429098
ADP,2023-02-23,LONG,0.8646226889076839,39.166085136078166,-2.3906513731641326,1000.0,222.78,219.82,-1.3286650507226883,-13.286650507226883
ADP,2023-02-24,LONG,0.8452119305743272,42.876241405653204,-2.5359552557278278,1000.0,221.58,219.56,-0.9116346240635509,-9.116346240635508
ADP,2023-03-03,LONG,0.7135336157498362,47.725340136054434,-2.4116401703733743,1000.0,224.75,221.97,-1.23692992213571,-12.3692992213571
ADP,2023-03-06,LONG,0.716563632081944,45.95604395604394,-2.055290894721651,1000.0,225.52,218.98,-2.899964526427823,-28.99964526427823
ADP,2023-03-07,LONG,0.8225869908478608,43.166804293971914,-2.0909113665646544,1000.0,221.28,213.56,-3.4887924801156878,-34.88792480115688
ADP,2023-03-08,LONG,0.8730425820540929,36.4203233256351,-2.0399483588454927,1000.0,221.97,213.55,-3.793305401630842,-37.93305401630842
ADP,2023-03-09,LONG,0.9573375965460745,32.48866913885455,-2.2152913202182845,1000.0,218.98,213.59,-2.461412001095986,-24.614120010959862
ADP,2023-03-10,LONG,0.6000000000000001,23.424056189640012,-2.7597874714907675,1200.0,213.56,213.25,-0.1451582693388298,-1.7418992320659576
ADP,2023-03-13,LONG,0.6000000000000001,27.25786677564362,-3.1557341715305824,1200.0,213.55,215.8,1.0536174198080062,12.643409037696074
ADP,2023-03-21,LONG,0.7356644504845627,47.54208754208753,-3.1032301254032575,1000.0,218.1,214.13,-1.8202659330582294,-18.202659330582293
ADP,2023-03-22,LONG,0.9099467828804554,35.277337559429455,-3.1750350158199296,1000.0,213.26,214.36,0.5158023070430673,5.158023070430673
ADP,2023-03-23,LONG,0.9401497151027539,31.268933019185482,-3.1663917246555684,1000.0,213.62,214.15,0.24810411010205424,2.4810411010205424
ADP,2023-03-24,LONG,0.9357141387964136,30.662139219015273,-3.082851918476564,1000.0,214.13,219.9,2.6946247606594254,26.946247606594255
ADP,2023-03-27,LONG,0.8716746930510133,36.399371069182436,-2.9639207094362803,1000.0,214.36,219.49,2.39317036760589,23.931703676058902
GS,2023-02-01,LONG,0.6300116911681332,50.8398197460057,2.9237070693617397,1200.0,365.71,370.8,1.391813185310764,16.70175822372917
GS,2023-02-02,LONG,0.6301174150897173,49.671466517545106,3.7406792858858466,1200.0,369.47,374.4,1.3343437897528787,16.012125477034544
GS,2023-02-03,LONG,0.6614886677454412,47.01986754966888,4.376419007824836,1200.0,369.95,375.1,1.39208001081228,16.70496012974736
GS,2023-02-17,SHORT,0.14913116636736637,63.26285439692456,4.982496536867359,1000.0,368.5,363.54,1.3643615558122768,13.643615558122768
GS,2023-02-28,LONG,0.6000000000000001,27.52420470262794,0.696343566910059,1200.0,351.65,357.09,1.5469927484714985,18.56391298165798
GS,2023-03-01,LONG,0.6000000000000001,23.911078980661458,-0.753995104459932,1200.0,346.23,357.05,3.125090257921026,37.50108309505231
GS,2023-03-10,LONG,0.6000000000000001,23.910543130990405,-5.617846564019203,1200.0,327.67,312.19,-4.724265266884375,-56.6911832026125
GS,2023-03-13,LONG,0.6000000000000001,22.53402384680234,-7.913686366777483,1200.0,315.51,315.09,-0.1331178092611962,-1.5974137111343545
GS,2023-03-15,LONG,0.6000000000000001,23.462532299741554,-10.707072548077122,1200.0,312.19,309.53,-0.8520452288670488,-10.224542746404586
ETN,2023-01-31,LONG,0.6416611340907494,52.54668930390494,0.6638103708352503,1200.0,162.21,163.24,0.6349793477590682,7.619752173108818
ETN,2023-02-01,LONG,0.6654601549768955,48.85635864592864,0.8500969820478588,1200.0,163.34,162.35,-0.6060977102975484,-7.273172523570581
ETN,2023-02-02,LONG,0.7191216355418203,45.90163934426229,0.8762748457381235,1000.0,161.96,164.49,1.5621141022474694,15.621141022474694
ETN,2023-02-03,LONG,0.6796421816496151,48.24992768296214,0.988906791982771,1200.0,163.24,168.88,3.455035530507211,41.46042636608654
ETN,2023-02-06,LONG,0.6783976870757188,49.910233393177734,0.9948844502430063,1200.0,162.35,167.27,3.030489682784121,36.36587619340945
ETN,2023-03-02,SHORT,0.07052742421978027,68.12327506899722,3.239197448649179,1000.0,175.15,175.5,-0.19943019943019502,-1.9943019943019502
ETN,2023-03-07,SHORT,0.18904694823610993,57.11073636874647,3.2716753243665266,1000.0,175.5,170.3,3.0534351145037997,30.534351145037995
ETN,2023-03-08,SHORT,0.13972419057485808,59.24145299145298,3.259904000952332,1000.0,177.21,169.17,4.752615712005692,47.52615712005692
ETN,2023-03-09,SHORT,0.283009347716752,50.613207547169786,2.9869788444203778,1000.0,174.37,171.83,1.4782052028167403,14.782052028167403
LRCX,2023-02-10,SHORT,0.2402001813804039,54.56706063720454,20.23293327276042,1000.0,505.0,520.29,-2.938745699513723,-29.387456995137228
LRCX,2023-02-13,SHORT,0.20632272963185594,57.226203310292355,18.778155903657762,1000.0,510.29,501.33,1.7872459258372775,17.872459258372775
LRCX,2023-02-14,SHORT,0.18489124692915654,58.54587917153219,17.896627698193754,1000.0,516.21,495.66,4.145987168623666,41.45987168623666
LRCX,2023-02-15,SHORT,0.19418276203325685,57.1582825203252,17.32749160903313,1000.0,520.29,478.29,8.781283321834032,87.81283321834032
LRCX,2023-02-16,SHORT,0.2573539823310271,55.71101343403702,15.171644341354238,1000.0,501.33,477.24,5.047774704551156,50.477747045511556
LRCX,2023-02-17,SHORT,0.28234441333087373,55.22552930346733,12.857386290137413,1000.0,495.66,485.38,2.117928221187526,21.17928221187526
LRCX,2023-03-14,SHORT,0.18777835851788727,59.41083876770859,-0.9675451831304258,1000.0,493.98,508.36,-2.828704067983323,-28.287040679833233
LRCX,2023-03-15,SHORT,0.29596700486058314,50.951783882366364,-0.9275989028582217,1000.0,487.05,513.29,-5.1121198542734,-51.12119854273401
LRCX,2023-03-24,LONG,0.6160409963175788,55.79410955133498,5.675256118463892,1200.0,502.06,515.75,2.7267657252121325,32.72118870254559
LRCX,2023-03-27,LONG,0.6449421060135908,55.515234508729876,4.653050693116597,1200.0,495.77,531.36,7.178732073340477,86.14478488008572
NOW,2023-02-09,SHORT,0.18703073780680113,57.89744721547857,17.91123066824241,1000.0,463.3,461.35,0.4226725913081042,4.226725913081042
NOW,2023-02-10,SHORT,0.22443597598714443,55.67517467560246,16.607794638269752,1000.0,458.36,463.91,-1.1963527408333507,-11.963527408333508
NOW,2023-02-13,SHORT,0.21629668066188823,56.20905825174333,15.611110630305234,1000.0,461.04,453.69,1.6200489320902012,16.20048932090201
NOW,2023-02-14,SHORT,0.23558919310760795,54.593923458954144,14.67705779636941,1000.0,461.35,439.01,5.088722352566011,50.887223525660104
NOW,2023-02-15,SHORT,0.2739531315688281,50.33551685572777,13.982206626802963,1000.0,463.91,431.86,7.421386560459409,74.21386560459409
NOW,2023-03-16,SHORT,0.17373354789689388,58.905852417302796,-3.371185359830008,1000.0,442.39,445.46,-0.6891752345889679,-6.891752345889679
NOW,2023-03-17,SHORT,0.19636221366235873,56.70225385527876,-2.4077616110804456,1000.0,441.0,433.51,1.7277571451638885,17.277571451638885
NOW,2023-03-20,LONG,0.6760535176200487,51.56875131606652,-2.0921702226176535,1200.0,435.15,440.47,1.2225669309433584,14.670803171320301
NOW,2023-03-22,LONG,0.713661976903494,48.8167617622299,-1.0837450190641675,1000.0,433.51,431.31,-0.5074854097944614,-5.074854097944614
NOW,2023-03-23,LONG,0.6836161831451246,48.34324553950723,-0.582874776270728,1200.0,440.47,429.08,-2.5858741798533535,-31.03049015824024
NOW,2023-03-24,LONG,0.7653365782749696,44.11448053113225,-0.7876872666602708,1000.0,432.9,438.44,1.2797412797412866,12.797412797412866
